empty;ID_INNPACT;IM;POOL;NOVAL;STATUS;MFI_NAME_ACTUAL;GROUP_NAME;ID_MFI;ORIGINAL_NOMINAL_AMOUNT_USD;APPROVED_NOMINAL_AMOUNT_USD;RATIFIED_NOMINAL_AMOUNT_USD;NOMINAL_AMOUNT_USD;ORIGINAL_NOMINAL_LOCAL_CCY;APPROVED_NOMINAL_LOCAL_CCY;RATIFIED_NOMINAL_LOCAL_CCY;NOMINAL_LOCAL_CCY;LOCAL_CCY;ORIGINAL_TENOR;APPROVED_TENOR;RATIFIED_TENOR;TENOR;PROPOSED_SPREAD;PROPOSED_UPFRONT;PROPOSED_FIXED_RATE;RATIFIED_SPREAD;RATIFIED_UPFRONT;RATIFIED_FIXED_RATE;APPROVED_SPREAD;APPROVED_UPFRONT;APPROVED_FIXED_RATE;EXECUTED_SPREAD;EXECUTED_UPFRONT;EXECUTED_FIXED_RATE;BOND;ASSIGNMENT_DATE;DEADLINE_ASSIGNMENT_DATE;RATIFICATION_DATE;DEADLINE_RATIFICATION_DATE;APPROVAL_DATE;DEADLINE_APPROVAL_DATE;DISBURSEMENT_DATE;EXPECTED_DISBURSEMENT_DATE;MATURITY_DATE;REPAYMENT_TYPE;INTEREST_RATE_TYPE;INTEREST_FRENQUENCY;REFERENCE_RATE;PROBABILITIES;TYPE_OF_LOAN;TRANCHE;Parent Loan Noval;NOMINAL_ACP;TYPE_HEDGE_STUCTURE;SPECIFIC_APPROVAL_CONDITION;FX_RATE_AT_DISBURSEMENT;TOTAL_SYNDICATION_AMOUNT;IS_IT_A_BANK;ARCHIVES_STATUS;CRITICAL_CASES;CREATION_DATE;CREATED_BY;MODIFICATION_DATE;MODIFIED_BY;InstitutionType;OtherInstitutionType;Restructured;Provisioned;Watch listed;;;;;;;;;;;;;;;;;;;;
;42524;IN;Global;76;Matured;Amret Co Limited;Advans;4778;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;USD;36;36;36;36;4.50;0.00;0.00;4.50;0.00;0.00;4.50;0.00;0.00;4.50;0.00;0.00;Direct;08-11-11;06-02-12;17-09-11;17-12-11;16-11-11;14-02-12;17-02-12;17-02-12;17-02-15;BULLET;Floating;0;;75.00;New;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42525;IN;Global;137367;Matured;Amret Co Limited;Advans;4778;1250000.0000000000000;1250000.0000000000000;1250000.0000000000000;1250000.0000000000000;1250000.0000000000000;1250000.0000000000000;1250000.0000000000000;1250000.0000000000000;USD;36;36;36;36;4.50;1.00;0.00;4.50;1.00;0.00;4.50;1.00;0.00;4.50;1.00;0.00;Direct;07-02-17;08-05-17;23-12-16;23-03-17;21-02-17;22-05-17;05-04-17;05-04-17;05-04-20;BULLET;Floating;0;;75.00;Renewal;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;17-04-20;charlotte.juhel;Leasing;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42526;IN;Global;137369;Matured;Amret Co Limited;Advans;4778;1500000.0000000000000;1500000.0000000000000;1500000.0000000000000;1500000.0000000000000;1500000.0000000000000;1500000.0000000000000;1500000.0000000000000;1500000.0000000000000;USD;36;36;36;36;4.50;1.00;0.00;4.00;1.00;0.00;4.50;1.00;0.00;4.00;1.00;0.00;Direct;07-02-17;08-05-17;23-12-16;23-03-17;21-02-17;22-05-17;07-04-17;07-04-17;07-04-20;BULLET;Floating;0;;75.00;Renewal;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;17-04-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42527;IN;Global;119775;Matured;Amret Co Limited;Advans;4778;1250000.0000000000000;1250000.0000000000000;1250000.0000000000000;1250000.0000000000000;1250000.0000000000000;1250000.0000000000000;1250000.0000000000000;1250000.0000000000000;USD;36;36;36;36;5.00;1.00;0.00;5.00;1.00;0.00;5.00;1.00;0.00;5.00;1.00;0.00;Direct;28-05-15;26-08-15;10-04-15;10-07-15;09-06-15;07-09-15;31-07-15;31-07-15;31-07-18;BULLET;Floating;0;;75.00;Add.Exp.;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42528;IN;Global;107297;Matured;Amret Co Limited;Advans;4778;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;USD;39;39;39;39;5.00;1.00;0.00;5.50;1.00;0.00;5.50;1.00;0.00;5.50;1.00;0.00;Direct;18-01-14;18-04-14;26-01-14;26-04-14;27-03-14;25-06-14;15-12-13;15-12-13;07-04-17;BULLET;Floating;0;;75.00;Add.Exp.;;;;NO HEDGE - USD Libor;Spread of 550bps;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42529;IN;Global;137410;Matured;Amret Co Limited;Advans;4778;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;USD;36;36;36;36;4.50;1.00;6.50;4.50;1.00;6.50;4.50;1.00;6.50;4.50;1.00;6.50;Direct;07-02-17;08-05-17;23-12-16;23-03-17;21-02-17;22-05-17;24-04-17;24-04-17;24-04-20;BULLET;Fixed;0;;75.00;Add.Exp.;;;;Fixed hedged to LIBOR;tenor reduced to 36 months and spread increased to 600bps - not OK for MFI;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;11-05-20;nawel.octave;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42530;IN;Global;150237;Matured;Amret Co Limited;Advans;4778;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;USD;36;36;36;36;4.80;1.00;7.50;4.80;1.00;7.50;4.80;1.00;7.50;4.80;1.00;7.50;Direct;05-01-18;05-07-18;20-11-17;20-02-18;19-01-18;19-07-18;16-02-18;16-02-18;16-02-21;BULLET;Fixed;0;;75.00;Renewal;;;;Swap;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;10-05-21;Kevin.Allamagbo;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42531;IN;Global;150265;Matured;Amret Co Limited;Advans;4778;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;USD;36;36;36;36;4.80;1.00;7.53;4.80;1.00;7.52;4.80;1.00;7.53;4.80;1.00;7.52;Direct;05-01-18;05-04-18;20-11-17;20-02-18;19-01-18;19-04-18;06-03-18;06-03-18;05-03-21;BULLET;Fixed;0;;75.00;Add.Exp.;;;;Swap;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;08-03-21;Marina.Batzeri;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42532;IN;Global;135814;Matured;Amret Co Limited;Advans;4778;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;USD;36;36;36;36;4.50;1.00;0.00;4.50;1.00;0.00;4.50;1.00;0.00;4.50;1.00;0.00;Direct;07-02-17;08-05-17;23-12-16;23-03-17;21-02-17;22-05-17;23-03-17;23-03-17;24-10-19;BULLET;Floating;0;;75.00;Add.Exp.;;;;NO HEDGE - USD Libor;tenor reduced to 36 months and spread increased to 600bps - not OK for MFI;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;29-10-19;charlotte.juhel;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42533;BO;Global;80;Matured;Angkor Mikroheranhvatho Kampuchea Co.,Ltd;-;4779;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;3984763287.0000000000000;3984763287.0000000000000;3984763287.0000000000000;3984763287.0000000000000;KHR;24;24;24;24;5.40;0.00;0.00;5.40;0.00;0.00;5.40;5.40;0.00;5.40;0.00;0.00;Direct;18-09-13;17-12-13;26-09-13;26-12-13;25-11-13;23-02-14;31-03-14;31-03-14;31-03-16;BULLET;Floating;0;;50.00;Add.Exp.;;;;Cross CCY Swap;;3984.76328700000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42534;BO;Global;125587;Matured;Angkor Mikroheranhvatho Kampuchea Co.,Ltd;-;4779;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;USD;36;36;36;36;6.00;1.00;0.00;6.00;1.00;0.00;6.00;1.00;0.00;6.00;1.00;0.00;Direct;23-03-16;21-06-16;25-01-16;25-04-16;25-03-16;23-06-16;31-03-16;31-03-16;29-03-19;BULLET;Floating;0;;75.00;Renewal;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;29-03-19;nawel.octave;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42535;BO;Global;122924;Matured;Angkor Mikroheranhvatho Kampuchea Co.,Ltd;-;4779;500000.0000000000000;500000.0000000000000;500000.0000000000000;500000.0000000000000;17992497.5000000000000;17992497.5000000000000;17992497.5000000000000;17992497.5000000000000;THB;36;36;36;36;6.30;1.00;0.00;6.30;1.00;7.56;6.30;1.00;0.00;9.75;1.00;7.56;Direct;14-10-15;12-01-16;28-08-15;28-11-15;27-10-15;25-01-16;16-11-15;16-11-15;16-11-18;BULLET;Fixed;0;;50.00;Add.Exp.;;;;Fixed hedged to LIBOR;;35.98499500000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;10-12-18;guillaume.marois;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42536;BO;Global;122923;Matured;Angkor Mikroheranhvatho Kampuchea Co.,Ltd;-;4779;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;USD;24;24;24;24;5.05;1.00;0.00;5.17;1.00;0.00;5.05;1.00;0.00;5.17;1.00;0.00;Direct;14-10-15;12-01-16;28-08-15;28-11-15;27-10-15;25-01-16;10-11-15;10-11-15;10-11-17;BULLET;Floating;0;;75.00;Add.Exp.;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42538;BO;Global;81;Matured;Angkor Mikroheranhvatho Kampuchea Co.,Ltd;-;4779;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;8196682558.0000000000000;8196682558.0000000000000;8196682558.0000000000000;8196682558.0000000000000;KHR;36;36;36;36;5.00;0.00;0.00;5.00;0.00;0.00;5.00;5.40;0.00;5.40;0.00;0.00;Direct;08-12-11;07-03-12;23-12-11;23-03-12;21-02-12;21-05-12;02-04-12;02-04-12;02-04-15;BULLET;Floating;0;;50.00;New;;;;Cross CCY Swap;;4098.34127900000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42539;BO;Global;82;Matured;Annapurna Microfinance Private Limited;-;4780;2500000.0000000000000;2500000.0000000000000;2500000.0000000000000;2500000.0000000000000;157806185.0000000000000;157806185.0000000000000;157806185.0000000000000;157806185.0000000000000;INR;24;24;24;24;5.00;0.00;0.00;5.00;0.00;0.00;5.00;0.00;0.00;7.25;0.00;0.00;Direct;09-09-14;08-12-14;25-07-14;25-10-14;23-09-14;22-12-14;27-11-14;27-11-14;25-11-16;BULLET;Floating;0;;50.00;New;;;;Cross CCY Swap;Explanation on collateral and ptf off-balance;63.12247400000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42540;BO;Global;131811;Matured;Annapurna Microfinance Private Limited;-;4780;2250000.0000000000000;2250000.0000000000000;2250000.0000000000000;2250000.0000000000000;152707538.2500000000000;152707538.2500000000000;152707538.2500000000000;152707538.2500000000000;INR;24;24;24;24;5.25;0.00;0.00;5.25;0.00;6.30;5.25;0.00;0.00;13.01;0.00;6.30;Direct;19-09-16;18-12-16;30-07-16;30-10-16;28-09-16;27-12-16;25-11-16;25-11-16;27-11-18;BULLET;Fixed;0;;50.00;Renewal;;;;Fixed hedged to LIBOR;;67.87001700000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;05-12-18;nawel.octave;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42555;BO;Global;131764;Matured;Arrend;-;4785;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;USD;40;40;40;40;5.40;1.00;0.00;4.59;1.00;0.00;4.60;1.00;0.00;4.59;1.00;0.00;Direct;10-05-16;08-08-16;30-07-16;30-10-16;28-09-16;27-12-16;16-11-16;16-11-16;25-02-20;BULLET;Floating;0;;75.00;New;;;;NO HEDGE - USD Libor;BO will give its best effort to improve the spread above 460 bps.;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;12-03-20;nawel.octave;Leasing;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42561;BO;Global;161850;Matured;Asa India;ASA International;4788;4013457.0000000000000;4013457.0000000000000;4013457.0000000000000;4013457.0000000000000;278032113.2712900000000;278032113.2712900000000;278032113.2712900000000;278032113.2712900000000;INR;24;24;24;24;5.00;0.00;0.00;5.00;0.00;13.50;5.00;0.00;12.85;5.46;0.00;13.50;Direct;13-09-18;12-12-18;15-10-18;15-01-19;14-12-18;14-03-19;08-01-19;08-01-19;08-01-21;BULLET;Floating;0;;10.00;New;;;;USD-INR Cross Currency Swap;Ratified subject to increasing the spread to 450bps;69.27497000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;23-02-21;Marina.Batzeri;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42563;SY;Global;162843;Matured;ASA Pakistan;ASA International;5556;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;USD;24;24;24;24;5.85;1.00;0.00;5.85;1.00;6.15;5.85;1.00;0.00;5.85;1.00;6.15;Direct;26-07-17;24-10-17;02-07-17;02-10-17;31-08-17;24-07-18;28-02-19;28-02-19;28-02-21;BULLET;Fixed;0;;75.00;New;;;;NO HEDGE - USD FIXED;"max 2M; Disbursement has been adjusted to July 2018 due to client funding needs";1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;11-11-21;Kevin.Allamagbo;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42568;rA;Global;116992;Matured;Asian Credit Fund;-;4791;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;USD;24;24;24;24;6.75;1.00;0.00;6.75;1.00;0.00;6.75;1.00;0.00;6.75;1.00;0.00;Direct;20-10-14;18-01-15;18-10-14;18-01-15;17-12-14;17-03-15;07-04-15;07-04-15;07-04-17;BULLET;Floating;0;;75.00;Add.Exp.;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42569;BO;Global;125335;Matured;Asirvad Microfinance Pvt Ltd;-;4792;10570425.4400000000000;10570425.4400000000000;10570425.4400000000000;10570425.4400000000000;699999998.7004000000000;699999998.7004000000000;699999998.7004000000000;699999998.7004000000000;INR;36;36;36;36;4.00;0.00;0.00;4.00;0.00;0.00;4.00;0.00;0.00;4.65;0.00;0.00;Direct;18-01-16;18-07-16;07-01-16;07-04-16;07-03-16;07-09-16;28-03-16;28-03-16;28-03-19;BULLET;Floating;0;;50.00;New;;;;Cross CCY Swap;;66.22250000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;28-03-19;nawel.octave;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42570;BO;Global;141530;Matured;Aye Finance ;-;4793;4056903.0000000000000;4056903.0000000000000;4056903.0000000000000;4056903.0000000000000;264996891.7892910000000;264996891.7892910000000;264996891.7892910000000;264996891.7892910000000;INR;36;36;36;36;5.50;0.00;12.86;5.50;0.00;12.86;5.50;0.00;12.86;6.09;0.00;12.86;Direct;06-04-17;05-07-17;30-04-17;30-07-17;29-06-17;27-09-17;31-07-17;31-07-17;31-07-20;BULLET;Fixed;0;;50.00; New ;;;;Fixed hedged to LIBOR;to be disbursed by July 2017;65.31999700000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;27-01-20;nawel.octave;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42574;rA;Global;109;Matured;Azercredit;Vision Fund;4794;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;USD;36;36;36;36;6.25;0.00;0.00;7.45;0.00;0.00;6.25;0.00;0.00;7.45;0.00;0.00;Direct;11-08-12;09-11-12;19-08-12;19-11-12;18-10-12;16-01-13;28-12-15;28-12-15;01-04-16;BULLET;Floating;0;;75.00;Add.Exp.;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42576;rA;Global;110;Matured;Azercredit;Vision Fund;4794;1500000.0000000000000;1500000.0000000000000;1500000.0000000000000;1500000.0000000000000;1500000.0000000000000;1500000.0000000000000;1500000.0000000000000;1500000.0000000000000;USD;36;36;36;36;5.50;0.00;0.00;6.45;0.00;0.00;5.50;0.00;0.00;6.45;0.00;0.00;Direct;05-10-11;03-01-12;20-11-11;20-02-12;19-01-12;18-04-12;15-03-12;15-03-12;01-04-16;BULLET;Floating;0;;75.00;New;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42578;rA;Global;112;Matured;Azercredit;Vision Fund;4794;1500000.0000000000000;1500000.0000000000000;1500000.0000000000000;1500000.0000000000000;1500000.0000000000000;1500000.0000000000000;1500000.0000000000000;1500000.0000000000000;USD;36;36;36;36;5.50;0.00;0.00;6.45;0.00;0.00;5.50;0.00;0.00;6.45;0.00;0.00;Direct;05-10-11;03-01-12;20-11-11;20-02-12;19-01-12;18-04-12;15-03-12;15-03-12;16-03-15;BULLET;Floating;0;;75.00;New;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42579;rA;Global;113;Matured;Azerdemiryolbank;-;4795;8000000.0000000000000;8000000.0000000000000;8000000.0000000000000;8000000.0000000000000;8000000.0000000000000;8000000.0000000000000;8000000.0000000000000;8000000.0000000000000;USD;24;24;24;24;7.48;0.00;0.00;7.48;0.00;0.00;7.48;0.00;0.00;7.48;0.00;0.00;Direct;15-02-10;16-05-10;23-08-09;23-11-09;22-10-09;20-01-10;22-10-09;22-10-09;22-10-11;BULLET;Floating;0;;75.00;New;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42587;rA;Global;121;Matured;Banco Avanz (Ex Banco Procredit Nicaragua);ProCredit;4800;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;USD;24;24;24;24;4.50;0.00;0.00;4.50;0.00;0.00;4.50;0.00;0.00;4.50;0.00;0.00;Direct;05-02-09;06-05-09;02-07-09;02-10-09;31-08-09;29-11-09;28-08-09;28-08-09;29-08-11;BULLET;Floating;0;;75.00;New;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;21-03-19;nawel.octave;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42588;BO;Global;143022;Matured;Banco Avanz (Ex Banco Procredit Nicaragua);ProCredit;4800;8000000.0000000000000;8000000.0000000000000;8000000.0000000000000;8000000.0000000000000;8000000.0000000000000;8000000.0000000000000;8000000.0000000000000;8000000.0000000000000;USD;12;12;12;12;4.50;0.25;0.00;4.50;0.25;0.00;4.50;0.25;0.00;4.50;0.25;0.00;Direct;22-09-17;21-12-17;29-07-17;29-10-17;27-09-17;26-12-17;28-09-17;28-09-17;22-08-18;BULLET;Floating;0;;75.00;Renewal;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42590;BO;Global;139859;Matured;Banco Avanz (Ex Banco Procredit Nicaragua);ProCredit;4800;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;USD;6;6;6;6;4.50;0.75;0.00;4.50;0.75;0.00;4.50;0.75;0.00;4.50;0.75;0.00;Direct;25-01-16;24-04-16;28-05-16;28-08-16;27-07-16;25-10-16;28-03-17;28-03-17;28-09-17;BULLET;Floating;0;;75.00;New;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42591;BO;Global;139858;Matured;Banco Avanz (Ex Banco Procredit Nicaragua);ProCredit;4800;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;USD;6;6;6;6;4.50;0.75;0.00;4.50;0.75;0.00;4.50;0.75;0.00;4.50;0.75;0.00;Direct;25-01-16;24-04-16;28-05-16;28-08-16;27-07-16;25-10-16;28-03-17;28-03-17;28-09-17;BULLET;Floating;0;;75.00;New;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42594;BO;Global;124987;Matured;Banco Continental;-;4803;15000000.0000000000000;15000000.0000000000000;15000000.0000000000000;15000000.0000000000000;15000000.0000000000000;15000000.0000000000000;15000000.0000000000000;15000000.0000000000000;USD;36;36;36;36;4.00;0.50;0.00;4.00;0.50;0.00;4.00;0.50;0.00;4.00;0.50;0.00;Direct;17-11-15;15-02-16;10-10-15;10-01-16;09-12-15;08-03-16;09-03-16;09-03-16;09-03-19;BULLET;Floating;0;;75.00;New;;;;NO HEDGE - USD Libor;WARNING : Money not received !! Put as matured to disclose the most accurate ptf but pending;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;12-03-19;nawel.octave;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42596;BO;Global;127965;Matured;Banco Continental;-;4803;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;USD;36;36;36;36;4.00;0.50;0.00;4.00;0.50;0.00;4.00;0.50;0.00;4.00;0.50;0.00;Direct;17-11-15;15-02-16;10-10-15;10-01-16;09-12-15;08-03-16;20-06-16;20-06-16;20-06-19;BULLET;Floating;0;;75.00;New;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;24-06-19;nawel.octave;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42601;rA;Global;147530;Matured;Banco de Finanzas;-;4805;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;USD;36;36;36;36;4.15;1.00;5.72;4.15;1.00;5.72;4.15;1.00;5.72;4.15;1.00;5.72;Direct;10-10-17;08-01-18;21-09-17;21-12-17;20-11-17;18-02-18;22-12-17;22-12-17;22-12-20;BULLET;Fixed;0;;75.00;New;;;;NO HEDGE - USD FIXED;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;Bank;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42605;BO;Global;161087;Matured;Banco D-Miro S.A.;-;4808;1451629.0000000000000;1451629.0000000000000;1451629.0000000000000;1451629.0000000000000;1451629.0000000000000;1451629.0000000000000;1451629.0000000000000;1451629.0000000000000;USD;24;24;24;24;5.70;1.00;0.00;3.70;1.00;0.00;5.70;1.00;0.00;3.70;1.00;0.00;Direct;18-08-14;16-11-14;24-08-14;24-11-14;23-10-14;21-01-15;01-10-18;01-10-18;17-11-19;BULLET;Floating;0;;75.00;New;;;;NO HEDGE - USD Libor;Restructuring agreement May 2018: There are monthly fixed interest payments and the interest rate also varies by year, on average ca. 5.5% in 2018, 5.9% in 2019 and 7.5% in 2020. Assuming 2% Libor 6mo and being conservative, the floating rate is assumed t;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;18-12-19;nawel.octave;Bank;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42610;BO;Global;141528;Matured;Banco FICOHSA Nicaragua S.A.;FICOHSA Financial Corporation;4810;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;USD;36;36;36;36;4.00;1.00;0.00;4.00;1.00;0.00;4.00;1.00;0.00;4.00;1.00;0.00;Direct;26-05-17;24-08-17;11-05-17;11-08-17;10-07-17;08-10-17;26-07-17;26-07-17;26-07-20;BULLET;Floating;0;;75.00;New;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;Bank;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
